Start Character,Header,Vendor Identification,Software Version,PACKET TYPE,PACKET IDENTIFIER,Live /History Packet,IMEI Number,Vehicle Registration Number,GPS Fix.1 or 0,Date in DDMMYYYY Format,Time HHMMSS Format,Latitude in decimal degree & Direction,,Longitude in decimal degree & Direction,,Speed,Heading,Number Of Satellites,Altitude in meters,PDOP Positional dilution of precision,HDOP Horizontal dilution of precision,Network Operator Name,Ignition Status,Vehicle Battery Status (1 or 0),Vehicle Battery Voltage,Internal Battery Voltage,Emergency Status (1 or 0),Tamper Alert. C (Close) or O (Open),GSM Signal Strength,MCC,MNC,LAC,Cell ID,NMR (Network Measurement Report) Neighboring Cell IDs,,,,,,,,,,,,Digital Inputs Status,Digital Outputs Status,Sequence Number Of Message,End Of Packet,Packet Arrival Date,Packet Arrival Time
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,208,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:13.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,218,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:27.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,228,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:27.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,238,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:27.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,248,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:27.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,258,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:27.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,308,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:27.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,318,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:27.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,328,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:27.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,338,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:27.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,348,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:38.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,358,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:38.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,408,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:38.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,418,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:38.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,428,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:38.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,438,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:38.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,448,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:38.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,458,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:38.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,508,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:38.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,518,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:48.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,528,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:48.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,538,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:48.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,548,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:48.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,558,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:48.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,608,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:48.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,618,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:48.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,628,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:48.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,638,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,22:48.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,648,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:00.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,658,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:00.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,708,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:00.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,718,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:00.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,728,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:00.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,738,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:00.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,748,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:00.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,758,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:00.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,808,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:00.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,818,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,828,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,838,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,848,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,858,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,908,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,918,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,928,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,938,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,23:14.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,948,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,25:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,958,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,25:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1008,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,25:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1018,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,25:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1028,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,25:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1038,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,25:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1048,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,25:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1058,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,25:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1108,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,25:59.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1118,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:10.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1128,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:10.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1138,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:10.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1148,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:10.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1158,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:10.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,1208,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:10.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,0,0,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:10.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,0,0,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:10.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,0,0,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:10.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,0,0,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:23.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,48,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:23.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,58,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:23.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,108,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:23.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,118,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:23.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,128,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:23.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,138,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:23.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,148,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:23.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,158,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:23.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,208,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:33.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,218,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:33.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,228,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:33.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,238,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:33.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,248,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:33.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,258,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:33.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,308,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:33.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,318,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:33.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,328,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:33.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,338,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:43.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,348,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:43.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,358,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:43.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,408,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:43.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,418,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:43.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,428,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:43.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,438,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:43.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,448,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:43.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,458,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:43.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,508,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:53.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,518,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:53.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,528,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:53.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,538,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:53.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,548,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:53.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,558,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:53.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,608,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:53.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,618,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:53.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,628,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,26:53.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,638,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,648,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,658,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,708,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,720,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,730,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,740,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,750,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,800,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,27:05.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,638,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,34:38.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,648,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,34:38.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,658,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,34:38.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,708,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,34:38.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,720,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,34:38.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,730,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,34:38.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,740,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,34:38.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,750,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,34:38.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,800,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,34:38.9,,,,,,,,,,,,,,,,,,,,,,,
